SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,par_max_wind,peak_intensity,par_peak_intensity
2006311N16143,2006-11-07 06:00:00,2006-11-15 00:00:00,2006,125.0,63,15.944444444444445,123.03015873015872,125.0,TY,TY
2006329N06150,2006-11-24 12:00:00,2006-12-09 18:00:00,2006,135.0,123,11.304065040650407,116.92439024390245,135.0,STY,STY
2006340N08142,2006-12-06 00:00:00,2006-12-15 00:00:00,2006,100.0,73,13.016438356164384,122.71095890410959,100.0,TY,TY
2006349N08157,2006-12-15 18:00:00,2006-12-18 18:00:00,2006,30.0,25,12.352,141.088,25.0,TD,TD
2007135N08147,2007-05-15 00:00:00,2007-05-22 18:00:00,2007,130.0,63,15.803174603174604,139.6031746031746,123.0,STY,TY
2007188N04148,2007-07-06 18:00:00,2007-07-16 00:00:00,2007,125.0,78,19.755128205128205,137.22948717948717,125.0,TY,TY
2007216N18138,2007-08-04 06:00:00,2007-08-10 00:00:00,2007,70.0,47,21.05531914893617,124.69999999999999,70.0,TY,TY
2007219N15130,2007-08-06 18:00:00,2007-08-09 00:00:00,2007,30.0,19,19.51578947368421,125.46842105263158,30.0,TD,TD
2007223N19136,2007-08-11 00:00:00,2007-08-19 18:00:00,2007,140.0,71,19.281690140845072,127.7450704225352,140.0,STY,STY
2007254N18140,2007-09-11 06:00:00,2007-09-17 00:00:00,2007,125.0,47,26.1,131.11914893617023,95.0,TY,TY
2007257N16134,2007-09-14 06:00:00,2007-09-20 00:00:00,2007,135.0,48,23.520833333333332,126.81041666666665,135.0,STY,STY
2007272N17125,2007-09-29 06:00:00,2007-10-04 06:00:00,2007,70.0,41,16.5,111.4560975609756,28.0,TY,TD
2007274N18131,2007-10-01 12:00:00,2007-10-08 00:00:00,2007,130.0,53,21.035849056603777,126.01132075471699,130.0,STY,STY
2007298N18136,2007-10-24 18:00:00,2007-10-27 00:00:00,2007,40.0,19,22.400000000000002,133.24736842105264,40.0,TS,TS
2007306N18133,2007-11-01 18:00:00,2007-11-10 12:00:00,2007,75.0,71,16.607042253521126,119.34929577464787,75.0,TY,TY
2007323N09128,2007-11-18 12:00:00,2007-11-27 12:00:00,2007,80.0,73,10.89178082191781,116.28767123287672,50.0,TY,TS
2007324N10140,2007-11-20 00:00:00,2007-11-28 00:00:00,2007,95.0,65,15.903076923076924,127.08307692307692,95.0,TY,TY
2007327N09152,2007-11-23 00:00:00,2007-11-28 00:00:00,2007,25.0,41,15.485365853658536,137.64634146341464,25.0,TD,TD
2008012N12123,2008-01-12 06:00:00,2008-01-17 18:00:00,2008,40.0,45,9.37111111111111,112.51333333333334,33.0,TS,TD
2008104N08128,2008-04-13 00:00:00,2008-04-19 18:00:00,2008,100.0,55,14.338181818181818,115.52000000000001,45.0,TY,TS
2008128N07134,2008-05-06 18:00:00,2008-05-13 12:00:00,2008,135.0,55,17.312727272727273,134.10727272727271,135.0,STY,STY
2008135N12116,2008-05-14 06:00:00,2008-05-20 06:00:00,2008,75.0,49,17.155102040816328,122.11224489795919,75.0,TY,TY
2008135N16125,2008-05-13 18:00:00,2008-05-16 12:00:00,2008,40.0,23,19.795652173913044,126.78260869565217,40.0,TS,TS
2008147N10141,2008-05-26 00:00:00,2008-06-03 00:00:00,2008,125.0,66,18.26212121212121,135.85151515151517,125.0,TY,TY
2008169N08135,2008-06-17 06:00:00,2008-06-25 18:00:00,2008,110.0,69,14.53623188405797,122.91594202898551,110.0,TY,TY
2008193N20126,2008-07-11 06:00:00,2008-07-20 18:00:00,2008,90.0,77,23.435064935064936,123.89480519480519,90.0,TY,TY
2008206N22133,2008-07-23 18:00:00,2008-07-29 18:00:00,2008,95.0,51,23.158823529411762,125.29803921568627,95.0,TY,TY
2008217N19120,2008-08-03 18:00:00,2008-08-07 18:00:00,2008,50.0,33,20.587878787878786,113.62424242424242,30.0,TS,TD
2008224N24122,2008-08-11 00:00:00,2008-08-15 18:00:00,2008,35.0,39,30.648717948717948,127.71538461538461,15.0,TS,TD
2008226N22134,2008-08-12 18:00:00,2008-08-17 18:00:00,2008,55.0,41,30.51219512195122,140.3219512195122,20.0,TS,TD
2008229N13147,2008-08-16 00:00:00,2008-08-23 00:00:00,2008,100.0,57,18.06140350877193,126.53684210526316,100.0,TY,TY
2008238N13130,2008-08-25 00:00:00,2008-08-29 06:00:00,2008,35.0,35,17.531428571428574,124.37428571428572,35.0,TS,TS
2008252N16128,2008-09-07 12:00:00,2008-09-21 06:00:00,2008,125.0,113,25.45840707964602,128.0769911504425,125.0,TY,TY
2008262N16142,2008-09-17 12:00:00,2008-09-25 06:00:00,2008,125.0,63,17.825396825396826,124.51269841269841,100.0,TY,TY
2008268N12140,2008-09-23 12:00:00,2008-10-01 00:00:00,2008,140.0,61,20.45245901639344,128.19016393442624,140.0,STY,STY
2008272N08139,2008-09-27 18:00:00,2008-10-06 00:00:00,2008,40.0,67,15.289552238805971,120.71492537313432,40.0,TS,TS
2008311N08128,2008-11-05 18:00:00,2008-11-13 12:00:00,2008,55.0,63,13.573015873015873,116.7952380952381,40.0,TS,TS
2008320N08122,2008-11-14 18:00:00,2008-11-17 12:00:00,2008,40.0,23,10.126086956521739,115.12608695652175,33.0,TS,TD
2008343N16168,2008-12-08 06:00:00,2008-12-18 06:00:00,2008,85.0,81,14.820987654320987,141.31358024691357,85.0,TY,TY
2009121N13124,2009-04-30 18:00:00,2009-05-07 18:00:00,2009,115.0,57,17.866666666666667,131.79649122807018,115.0,TY,TY
2009123N10111,2009-05-02 18:00:00,2009-05-13 00:00:00,2009,90.0,83,16.551807228915663,120.55060240963856,90.0,TY,TY
2009164N10131,2009-06-13 06:00:00,2009-06-22 12:00:00,2009,75.0,75,18.32133333333333,120.296,20.0,TY,TD
2009173N10132,2009-06-22 00:00:00,2009-06-27 06:00:00,2009,45.0,43,15.604651162790697,121.01627906976744,45.0,TS,TS
2009189N17129,2009-07-08 00:00:00,2009-07-12 12:00:00,2009,35.0,37,19.116216216216216,119.1837837837838,30.0,TS,TD
2009192N16130,2009-07-11 00:00:00,2009-07-14 00:00:00,2009,30.0,25,20.772,124.404,30.0,TD,TD
2009196N14129,2009-07-15 06:00:00,2009-07-19 00:00:00,2009,65.0,31,19.061290322580643,121.74193548387096,60.0,TY,TS
2009213N16130,2009-08-01 18:00:00,2009-08-08 18:00:00,2009,45.0,57,20.029824561403508,112.66491228070174,25.0,TS,TD
2009215N20133,2009-08-03 06:00:00,2009-08-09 18:00:00,2009,80.0,53,23.556603773584907,126.90754716981132,80.0,TY,TY
2009246N18130,2009-09-03 06:00:00,2009-09-10 00:00:00,2009,50.0,55,26.476363636363637,138.3909090909091,45.0,TS,TS
2009251N16118,2009-09-08 06:00:00,2009-09-12 06:00:00,2009,30.0,33,18.66060606060606,113.11818181818182,28.0,TD,TD
2009254N14130,2009-09-11 06:00:00,2009-09-15 12:00:00,2009,75.0,35,19.085714285714285,119.16000000000001,35.0,TY,TS
2009268N14128,2009-09-25 00:00:00,2009-09-29 18:00:00,2009,90.0,39,15.397435897435898,116.32307692307693,55.0,TY,TS
2009270N10148,2009-09-27 00:00:00,2009-10-14 18:00:00,2009,135.0,143,16.111888111888113,123.13986013986013,135.0,STY,STY
2009272N07164,2009-09-28 12:00:00,2009-10-09 00:00:00,2009,150.0,87,20.116091954022988,144.9528735632184,140.0,STY,STY
2009287N10154,2009-10-13 18:00:00,2009-10-27 00:00:00,2009,140.0,107,19.057943925233644,132.93084112149532,140.0,STY,STY
2009299N12153,2009-10-25 18:00:00,2009-11-02 12:00:00,2009,90.0,63,14.49047619047619,129.3015873015873,90.0,TY,TY
2009305N14134,2009-10-31 12:00:00,2009-11-03 00:00:00,2009,25.0,21,16.238095238095237,127.51904761904763,25.0,TD,TD
2009324N06129,2009-11-20 06:00:00,2009-11-24 18:00:00,2009,30.0,37,8.175675675675675,127.97027027027026,30.0,TD,TD
2009325N06148,2009-11-21 06:00:00,2009-12-03 12:00:00,2009,155.0,99,15.319191919191919,141.2050505050505,40.0,STY,TS
2010078N03153,2010-03-19 06:00:00,2010-03-26 06:00:00,2010,50.0,57,9.28421052631579,140.55438596491229,50.0,TS,TS
2010191N12138,2010-07-10 06:00:00,2010-07-18 00:00:00,2010,80.0,63,15.836507936507937,120.18412698412699,75.0,TY,TY
2010198N15123,2010-07-17 00:00:00,2010-07-23 12:00:00,2010,80.0,53,18.071698113207546,115.32452830188679,35.0,TY,TS
2010218N20127,2010-08-06 00:00:00,2010-08-12 12:00:00,2010,55.0,54,28.331481481481482,127.69074074074075,35.0,TS,TS
2010233N17119,2010-08-20 18:00:00,2010-08-25 00:00:00,2010,65.0,35,17.02,111.6,20.0,TY,TD
2010239N15118,2010-08-26 18:00:00,2010-09-03 06:00:00,2010,60.0,61,20.43934426229508,117.14918032786886,30.0,TS,TD
2010240N15142,2010-08-27 18:00:00,2010-09-03 06:00:00,2010,105.0,54,27.668518518518518,132.24814814814815,93.0,TY,TY
2010241N25125,2010-08-29 00:00:00,2010-08-31 18:00:00,2010,40.0,23,25.52608695652174,122.1086956521739,15.0,TS,TD
2010243N12146,2010-08-31 06:00:00,2010-09-08 12:00:00,2010,45.0,69,26.015942028985506,133.18840579710144,35.0,TS,TS
2010249N24125,2010-09-06 06:00:00,2010-09-11 18:00:00,2010,65.0,45,24.726666666666667,121.17777777777778,30.0,TY,TD
2010256N17137,2010-09-13 06:00:00,2010-09-20 18:00:00,2010,105.0,61,21.601639344262296,126.0,105.0,TY,TY
2010285N13145,2010-10-11 12:00:00,2010-10-24 06:00:00,2010,160.0,103,17.34854368932039,127.4368932038835,160.0,STY,STY
2010293N16147,2010-10-20 06:00:00,2010-10-30 12:00:00,2010,115.0,83,20.528915662650604,134.02409638554218,115.0,TY,TY
2011093N10131,2011-04-02 12:00:00,2011-04-06 00:00:00,2011,30.0,29,12.855172413793104,136.52758620689656,20.0,TD,TD
2011126N11129,2011-05-05 18:00:00,2011-05-12 06:00:00,2011,50.0,53,18.473584905660378,126.1188679245283,50.0,TS,TS
2011140N08142,2011-05-20 00:00:00,2011-05-29 12:00:00,2011,140.0,77,15.293506493506491,131.21038961038963,140.0,STY,STY
2011159N13122,2011-06-08 00:00:00,2011-06-11 06:00:00,2011,30.0,27,17.925925925925927,118.60740740740741,30.0,TD,TD
2011167N08129,2011-06-16 06:00:00,2011-06-25 18:00:00,2011,35.0,77,17.566233766233765,117.02077922077923,25.0,TS,TD
2011172N11133,2011-06-20 18:00:00,2011-06-27 06:00:00,2011,55.0,53,22.87547169811321,126.5754716981132,50.0,TS,TS
2011192N18158,2011-07-10 18:00:00,2011-07-22 06:00:00,2011,115.0,94,24.67659574468085,142.6095744680851,105.0,TY,TY
2011195N15134,2011-07-13 12:00:00,2011-07-16 00:00:00,2011,30.0,21,14.476190476190476,133.73809523809524,30.0,TD,TD
2011205N12130,2011-07-24 00:00:00,2011-07-30 12:00:00,2011,65.0,53,16.17924528301887,119.21132075471698,65.0,TY,TY
2011208N09145,2011-07-26 18:00:00,2011-08-09 00:00:00,2011,140.0,108,22.548148148148147,131.1675925925926,140.0,STY,STY
2011233N12129,2011-08-22 12:00:00,2011-08-30 18:00:00,2011,140.0,67,18.901492537313434,123.2910447761194,140.0,STY,STY
2011249N18133,2011-09-05 18:00:00,2011-09-10 06:00:00,2011,40.0,37,24.764864864864865,132.56486486486486,38.0,TS,TS
2011253N20145,2011-09-10 00:00:00,2011-09-21 18:00:00,2011,115.0,96,25.686458333333334,134.33854166666666,65.0,TY,TY
2011266N13139,2011-09-23 00:00:00,2011-09-30 18:00:00,2011,115.0,63,16.763492063492063,122.27619047619046,115.0,TY,TY
2011270N18139,2011-09-26 12:00:00,2011-10-05 06:00:00,2011,130.0,71,17.91267605633803,123.99295774647888,130.0,STY,STY
2011282N08136,2011-10-09 00:00:00,2011-10-15 06:00:00,2011,30.0,51,12.149019607843139,124.2627450980392,30.0,TD,TD
2011344N12117,2011-12-09 18:00:00,2011-12-13 06:00:00,2011,25.0,29,9.951724137931036,114.60000000000001,20.0,TD,TD
2011346N03156,2011-12-11 18:00:00,2011-12-19 06:00:00,2011,50.0,61,7.5393442622950815,132.08032786885246,50.0,TS,TS
2012046N08130,2012-02-17 00:00:00,2012-02-21 00:00:00,2012,25.0,33,9.700000000000001,112.70909090909092,20.0,TD,TD
2012152N12130,2012-05-31 00:00:00,2012-06-06 06:00:00,2012,105.0,51,20.270588235294117,128.4392156862745,105.0,TY,TY
2012162N06150,2012-06-10 00:00:00,2012-06-20 00:00:00,2012,130.0,83,15.940963855421685,136.24939759036147,130.0,STY,STY
2012168N19112,2012-06-17 00:00:00,2012-06-20 18:00:00,2012,50.0,31,20.638709677419353,114.96774193548387,40.0,TS,TS
2012177N11135,2012-06-25 12:00:00,2012-06-30 00:00:00,2012,40.0,37,17.613513513513514,124.20270270270271,35.0,TS,TS
2012196N19144,2012-07-13 18:00:00,2012-07-19 06:00:00,2012,55.0,45,25.844444444444445,134.93555555555557,35.0,TS,TS
2012201N15129,2012-07-20 06:00:00,2012-07-25 00:00:00,2012,115.0,39,20.289743589743587,115.07435897435896,25.0,TY,TD
2012209N11131,2012-07-27 00:00:00,2012-08-03 12:00:00,2012,90.0,63,20.403174603174605,124.09682539682541,90.0,TY,TY
2012215N23146,2012-08-01 12:00:00,2012-08-09 18:00:00,2012,65.0,67,26.762686567164177,129.5283582089552,30.0,TY,TD
2012225N16133,2012-08-11 12:00:00,2012-08-18 00:00:00,2012,65.0,53,18.332075471698115,121.3754716981132,58.0,TY,TS
2012230N21126,2012-08-18 12:00:00,2012-08-30 12:00:00,2012,120.0,97,22.710309278350515,122.5298969072165,120.0,TY,TY
2012232N13141,2012-08-18 12:00:00,2012-08-29 00:00:00,2012,125.0,85,23.18941176470588,134.18117647058824,125.0,TY,TY
2012254N09135,2012-09-10 06:00:00,2012-09-18 00:00:00,2012,155.0,64,21.1015625,130.3640625,155.0,STY,STY
2012263N15141,2012-09-19 00:00:00,2012-10-01 06:00:00,2012,140.0,101,19.585148514851483,130.47722772277228,140.0,STY,STY
2012273N13112,2012-09-30 06:00:00,2012-10-07 00:00:00,2012,55.0,55,15.027272727272727,114.80363636363636,55.0,TS,TS
2012279N15145,2012-10-06 12:00:00,2012-10-19 06:00:00,2012,105.0,103,21.4495145631068,132.17378640776698,105.0,TY,TY
2012296N06135,2012-10-22 18:00:00,2012-10-29 00:00:00,2012,105.0,51,14.284313725490197,117.13529411764705,53.0,TY,TS
2012317N07118,2012-11-12 06:00:00,2012-11-14 06:00:00,2012,25.0,17,8.217647058823529,113.15882352941176,25.0,TD,TD
2012331N03157,2012-11-26 12:00:00,2012-12-09 06:00:00,2012,150.0,103,8.566990291262135,133.57669902912622,150.0,STY,STY
2012359N08134,2012-12-24 06:00:00,2012-12-29 06:00:00,2012,35.0,41,9.734146341463415,119.05853658536584,35.0,TS,TS
2013001N04141,2013-01-01 00:00:00,2013-01-08 00:00:00,2013,40.0,57,7.178947368421053,118.26491228070176,35.0,TS,TS
2013049N05131,2013-02-19 18:00:00,2013-02-23 06:00:00,2013,25.0,29,6.272413793103448,113.9793103448276,20.0,TD,TD
2013158N13129,2013-06-07 12:00:00,2013-06-15 06:00:00,2013,55.0,63,26.21904761904762,135.64761904761903,48.0,TS,TS
2013167N12128,2013-06-16 06:00:00,2013-06-21 00:00:00,2013,35.0,39,20.405128205128204,126.24871794871794,35.0,TS,TS
2013171N15117,2013-06-19 18:00:00,2013-06-24 00:00:00,2013,35.0,35,18.58857142857143,112.06,30.0,TS,TD
2013178N09133,2013-06-27 12:00:00,2013-07-02 06:00:00,2013,70.0,39,14.802564102564101,120.32564102564102,45.0,TY,TS
2013187N20156,2013-07-06 00:00:00,2013-07-13 12:00:00,2013,125.0,62,21.35967741935484,136.83064516129033,125.0,TY,TY
2013196N14128,2013-07-14 18:00:00,2013-07-19 00:00:00,2013,40.0,35,18.505714285714287,122.08,40.0,TS,TS
2013210N13122,2013-07-30 12:00:00,2013-08-03 12:00:00,2013,60.0,33,17.384848484848487,112.57272727272728,33.0,TS,TD
2013217N11118,2013-08-05 00:00:00,2013-08-08 06:00:00,2013,45.0,27,16.12962962962963,110.32592592592593,20.0,TS,TD
2013220N12137,2013-08-08 06:00:00,2013-08-15 12:00:00,2013,130.0,59,17.032203389830507,122.08474576271186,130.0,STY,STY
2013228N23124,2013-08-16 00:00:00,2013-08-23 00:00:00,2013,75.0,57,22.850877192982455,124.11228070175439,65.0,TY,TY
2013237N11129,2013-08-25 00:00:00,2013-08-31 00:00:00,2013,50.0,49,21.875510204081635,124.64897959183673,50.0,TS,TS
2013243N26122,2013-08-31 12:00:00,2013-09-04 00:00:00,2013,50.0,29,27.603448275862068,126.23103448275862,20.0,TS,TD
2013259N17132,2013-09-16 03:00:00,2013-09-23 06:00:00,2013,135.0,58,19.360344827586207,124.84655172413794,135.0,STY,STY
2013269N15118,2013-09-26 00:00:00,2013-10-01 00:00:00,2013,100.0,41,16.614634146341466,112.57317073170732,33.0,TY,TD
2013272N10135,2013-09-29 18:00:00,2013-10-07 00:00:00,2013,90.0,59,20.28813559322034,128.69661016949152,90.0,TY,TY
2013274N18152,2013-10-02 18:00:00,2013-10-08 18:00:00,2013,120.0,49,22.297959183673466,138.10408163265308,118.0,TY,TY
2013282N14132,2013-10-08 12:00:00,2013-10-15 12:00:00,2013,100.0,57,15.243859649122806,119.41228070175438,100.0,TY,TY
2013282N14149,2013-10-09 12:00:00,2013-10-16 06:00:00,2013,120.0,55,20.45090909090909,139.34363636363636,110.0,TY,TY
2013289N14149,2013-10-15 12:00:00,2013-10-26 00:00:00,2013,140.0,85,19.7,137.38588235294117,90.0,STY,TY
2013301N13142,2013-10-28 00:00:00,2013-11-04 18:00:00,2013,105.0,63,17.76984126984127,122.2968253968254,90.0,TY,TY
2013305N07141,2013-11-01 06:00:00,2013-11-21 00:00:00,2013,35.0,159,11.048427672955976,94.76540880503146,35.0,TS,TS
2013306N07162,2013-11-02 06:00:00,2013-11-11 06:00:00,2013,170.0,73,10.376712328767123,133.34383561643835,170.0,STY,STY
2013316N06130,2013-11-11 12:00:00,2013-11-15 06:00:00,2013,30.0,31,10.17741935483871,118.39032258064516,25.0,TD,TD
2014015N10129,2014-01-16 18:00:00,2014-01-20 00:00:00,2014,30.0,27,8.633333333333333,127.98148148148148,30.0,TD,TD
2014029N10143,2014-01-29 12:00:00,2014-02-01 06:00:00,2014,35.0,23,9.630434782608695,131.00434782608696,35.0,TS,TS
2014080N08128,2014-03-21 00:00:00,2014-03-23 00:00:00,2014,25.0,17,9.170588235294119,126.54705882352943,25.0,TD,TD
2014184N08147,2014-07-02 12:00:00,2014-07-11 00:00:00,2014,140.0,71,21.625352112676058,134.53521126760563,140.0,STY,STY
2014190N08154,2014-07-09 18:00:00,2014-07-20 06:00:00,2014,140.0,85,15.357647058823531,127.36,115.0,STY,TY
2014197N10137,2014-07-16 18:00:00,2014-07-24 00:00:00,2014,85.0,59,16.11694915254237,127.95593220338982,85.0,TY,TY
2014209N12152,2014-07-27 18:00:00,2014-08-10 12:00:00,2014,140.0,112,19.841964285714287,136.71339285714285,140.0,STY,STY
2014209N16134,2014-07-27 12:00:00,2014-08-03 18:00:00,2014,40.0,59,25.455932203389832,128.36271186440678,35.0,TS,TS
2014248N19129,2014-09-05 18:00:00,2014-09-10 00:00:00,2014,65.0,35,29.134285714285717,136.20285714285714,23.0,TY,TD
2014249N14118,2014-09-05 12:00:00,2014-09-08 06:00:00,2014,30.0,23,17.847826086956523,114.2695652173913,20.0,TD,TD
2014254N10142,2014-09-10 12:00:00,2014-09-17 12:00:00,2014,80.0,57,16.626315789473686,122.7421052631579,75.0,TY,TY
2014260N13135,2014-09-17 12:00:00,2014-09-23 18:00:00,2014,50.0,51,22.229411764705883,122.65882352941178,50.0,TS,TS
2014271N10160,2014-09-27 18:00:00,2014-10-06 12:00:00,2014,135.0,72,21.325000000000003,141.88472222222222,115.0,STY,TY
2014275N06166,2014-10-01 18:00:00,2014-10-13 18:00:00,2014,155.0,101,18.856435643564357,139.92178217821782,155.0,STY,STY
2014303N13141,2014-10-30 00:00:00,2014-11-06 12:00:00,2014,155.0,61,18.837704918032784,136.03770491803277,155.0,STY,STY
2014329N08131,2014-11-25 06:00:00,2014-11-30 00:00:00,2014,55.0,39,10.74102564102564,119.44871794871794,43.0,TS,TS
2014334N02156,2014-11-30 06:00:00,2014-12-12 12:00:00,2014,155.0,99,10.415151515151514,128.88888888888889,155.0,STY,STY
2014362N07130,2014-12-27 18:00:00,2015-01-01 06:00:00,2014,45.0,37,8.55135135135135,123.57027027027029,45.0,TS,TS
2015012N09146,2015-01-12 06:00:00,2015-01-20 00:00:00,2015,70.0,63,12.053968253968254,131.6079365079365,70.0,TY,TY
2015069N04173,2015-03-11 00:00:00,2015-03-19 18:00:00,2015,50.0,71,12.491549295774648,147.30140845070423,30.0,TS,TD
2015085N06162,2015-03-25 18:00:00,2015-04-05 06:00:00,2015,150.0,85,10.368235294117646,142.56588235294117,120.0,STY,TY
2015122N07144,2015-05-02 18:00:00,2015-05-12 06:00:00,2015,140.0,77,13.727272727272727,132.17012987012987,140.0,STY,STY
2015180N09160,2015-06-30 00:00:00,2015-07-12 18:00:00,2015,120.0,107,18.473831775700933,139.7140186915888,110.0,TY,TY
2015183N13130,2015-07-02 00:00:00,2015-07-09 18:00:00,2015,75.0,63,18.646031746031746,121.21904761904763,50.0,TY,TS
2015188N08194,2015-07-06 18:00:00,2015-07-26 12:00:00,2015,85.0,160,17.8275,162.555,80.0,TY,TY
2015203N16126,2015-07-22 00:00:00,2015-07-25 06:00:00,2015,35.0,27,17.40740740740741,124.2,35.0,TS,TS
2015211N13162,2015-07-30 00:00:00,2015-08-09 06:00:00,2015,155.0,83,18.386746987951806,138.89156626506025,115.0,STY,TY
2015226N12151,2015-08-13 18:00:00,2015-08-26 00:00:00,2015,120.0,102,20.826470588235296,132.95,120.0,TY,TY
2015263N14148,2015-09-20 18:00:00,2015-09-29 18:00:00,2015,130.0,73,20.16849315068493,131.03972602739725,130.0,STY,STY
2015273N12130,2015-09-30 00:00:00,2015-10-05 06:00:00,2015,115.0,43,17.61627906976744,117.81162790697674,48.0,TY,TS
2015285N14151,2015-10-12 06:00:00,2015-10-20 06:00:00,2015,130.0,65,16.176923076923078,129.08307692307693,130.0,STY,STY
2015321N04164,2015-11-16 18:00:00,2015-11-26 12:00:00,2015,120.0,79,13.148101265822785,143.43417721518986,93.0,TY,TY
2015344N07145,2015-12-10 18:00:00,2015-12-16 12:00:00,2015,125.0,47,11.863829787234042,128.1468085106383,125.0,TY,TY
2015348N04146,2015-12-14 00:00:00,2015-12-18 06:00:00,2015,25.0,35,6.911428571428572,136.4685714285714,20.0,TD,TD
2016185N08145,2016-07-02 18:00:00,2016-07-09 12:00:00,2016,155.0,56,17.96607142857143,130.49821428571428,155.0,STY,STY
2016199N18131,2016-07-16 18:00:00,2016-07-19 06:00:00,2016,25.0,21,23.676190476190477,128.86190476190475,25.0,TD,TD
2016211N11128,2016-07-29 12:00:00,2016-08-02 12:00:00,2016,80.0,33,18.55757575757576,120.43333333333334,63.0,TY,TS
2016230N25160,2016-08-16 18:00:00,2016-08-30 12:00:00,2016,120.0,112,28.407142857142855,138.7044642857143,110.0,TY,TY
2016244N21123,2016-08-30 18:00:00,2016-09-05 06:00:00,2016,100.0,46,27.754347826086956,128.98478260869567,70.0,TY,TY
2016253N13144,2016-09-08 18:00:00,2016-09-15 12:00:00,2016,170.0,55,18.663636363636364,129.97272727272727,170.0,STY,STY
2016256N12146,2016-09-11 12:00:00,2016-09-20 12:00:00,2016,115.0,76,21.96315789473684,131.0026315789474,115.0,TY,TY
2016265N10150,2016-09-22 12:00:00,2016-09-28 18:00:00,2016,120.0,51,20.36862745098039,128.91176470588235,120.0,TY,TY
2016269N15165,2016-09-25 18:00:00,2016-10-05 09:00:00,2016,150.0,79,19.40379746835443,138.92784810126582,150.0,STY,STY
2016279N19130,2016-10-05 00:00:00,2016-10-14 12:00:00,2016,55.0,77,19.463636363636365,115.30649350649351,33.0,TS,TD
2016287N12131,2016-10-13 06:00:00,2016-10-19 06:00:00,2016,115.0,49,16.46938775510204,118.43061224489797,115.0,TY,TY
2016288N06146,2016-10-14 18:00:00,2016-10-22 00:00:00,2016,145.0,59,15.740677966101696,129.0406779661017,145.0,STY,STY
2016328N09130,2016-11-23 06:00:00,2016-11-28 00:00:00,2016,80.0,39,12.856410256410255,121.71794871794872,80.0,TY,TY
2016355N07146,2016-12-20 06:00:00,2016-12-28 06:00:00,2016,140.0,65,11.575384615384616,128.6846153846154,140.0,STY,STY
2017008N08128,2017-01-07 12:00:00,2017-01-16 00:00:00,2017,30.0,69,9.68695652173913,116.6840579710145,30.0,TD,TD
2017104N11130,2017-04-16 12:00:00,2017-04-20 06:00:00,2017,25.0,31,16.5,118.3741935483871,25.0,TD,TD
2017113N09144,2017-04-24 18:00:00,2017-04-28 06:00:00,2017,40.0,29,14.758620689655173,135.40689655172415,40.0,TS,TS
2017161N13119,2017-06-10 00:00:00,2017-06-13 00:00:00,2017,45.0,25,18.227999999999998,116.304,33.0,TS,TD
2017182N15132,2017-07-01 12:00:00,2017-07-05 06:00:00,2017,65.0,33,28.509090909090908,131.33939393939394,45.0,TY,TS
2017202N16116,2017-07-20 12:00:00,2017-07-26 00:00:00,2017,45.0,45,17.23111111111111,111.02222222222223,20.0,TS,TD
2017202N19124,2017-07-21 06:00:00,2017-07-23 06:00:00,2017,35.0,17,20.88823529411765,119.02352941176471,30.0,TS,TD
2017206N13129,2017-07-25 12:00:00,2017-07-30 12:00:00,2017,90.0,41,20.2390243902439,124.7219512195122,90.0,TY,TY
2017209N19118,2017-07-28 00:00:00,2017-07-31 06:00:00,2017,40.0,27,20.79259259259259,117.9148148148148,40.0,TS,TS
2017232N19130,2017-08-20 06:00:00,2017-08-24 12:00:00,2017,100.0,35,21.24,117.34857142857142,50.0,TY,TS
2017236N15129,2017-08-24 00:00:00,2017-08-27 12:00:00,2017,60.0,29,17.844827586206897,120.17586206896551,45.0,TS,TS
2017247N16132,2017-09-03 12:00:00,2017-09-07 18:00:00,2017,30.0,35,19.742857142857144,123.18285714285713,30.0,TD,TD
2017252N14147,2017-09-09 00:00:00,2017-09-17 18:00:00,2017,120.0,74,24.44864864864865,131.11891891891892,90.0,TY,TY
2017253N14130,2017-09-10 18:00:00,2017-09-16 00:00:00,2017,95.0,43,15.876744186046512,115.01162790697674,45.0,TY,TS
2017284N15134,2017-10-12 06:00:00,2017-10-16 06:00:00,2017,90.0,33,18.75151515151515,116.9090909090909,58.0,TY,TS
2017288N09138,2017-10-15 00:00:00,2017-10-23 00:00:00,2017,135.0,65,17.321538461538463,133.16615384615383,135.0,STY,STY
2017291N09116,2017-10-18 06:00:00,2017-10-20 00:00:00,2017,25.0,15,10.466666666666667,117.69333333333334,25.0,TD,TD
2017292N13151,2017-10-19 06:00:00,2017-10-29 12:00:00,2017,65.0,84,16.704761904761906,140.2547619047619,58.0,TY,TS
2017304N11127,2017-11-01 00:00:00,2017-11-04 18:00:00,2017,90.0,31,12.529032258064515,113.81935483870969,50.0,TY,TS
2017312N10134,2017-11-08 00:00:00,2017-11-14 12:00:00,2017,45.0,53,15.826415094339621,116.35471698113209,43.0,TS,TS
2017321N07124,2017-11-16 18:00:00,2017-11-19 12:00:00,2017,40.0,23,10.578260869565218,114.48695652173912,35.0,TS,TS
2017347N11131,2017-12-13 06:00:00,2017-12-23 18:00:00,2017,50.0,85,8.970588235294118,117.53882352941176,50.0,TS,TS
2017354N08134,2017-12-20 12:00:00,2017-12-26 12:00:00,2017,85.0,49,8.140816326530611,117.45714285714286,75.0,TY,TY
